airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
6409,6,5.959159301533425,4.123843165097783,0.21139720859363403,0.8878109466749141,1.0010721543637857,0.49931910973881977,0.769888007418453,1120680.1103677857,191994.38246033702,835822.6787529946,3554808.7791079674,0.08342612078230413,-0.49931910973881977,3554808.7791079674,0.08342612078230413,0.36,0.44342612078230415
4415,5,7.444137254117206,6.0575101836953955,0.21955947385508848,0.9340350594263848,1.0658640116342584,0.4969318663146374,0.7706609472632459,1115322.1415420244,192187.13790885685,665891.4426921292,3591324.185391932,0.05171154308543916,-0.4969318663146374,3591324.185391932,0.05171154308543916,0.16,0.21171154308543916
4412,3,7.5533826848805505,3.592565645251959,0.14767346421236924,0.956503470151308,1.0493948651551999,0.4954015668329486,0.7642205557294987,1111887.5119462698,190581.03548433565,654239.6276582805,3945611.6286887648,0.08862100531527924,-0.4954015668329486,3945611.6286887648,0.08862100531527924,0.0,0.08862100531527924
4415,5,7.497315007034562,3.9103733673905765,0.21311915913677199,0.8883202214920198,1.0341419438969826,0.494925075249167,0.745385115234804,1110818.0663146356,185883.86040003566,658498.2995897005,3497124.192381996,0.061926892083953855,-0.494925075249167,3497124.192381996,0.061926892083953855,0.16,0.22192689208395386
4415,6,6.798698242155546,6.006461159667645,0.2136288714048697,0.8358898405441418,1.0270206570022535,0.4916632930009864,0.7269349952851767,1103497.2680143286,181282.77640870845,721378.1414618191,3407967.458029811,0.05745910873620626,-0.4916632930009864,3407967.458029811,0.05745910873620626,0.36,0.41745910873620623
4412,5,5.959159301533425,4.123843165097783,0.21139720859363403,0.8878109466749141,1.019338410844361,0.4915682783021879,0.7393277932415886,1103284.015444861,184373.28771382064,822848.3692031013,3449999.8796136775,0.0929934479660244,-0.4915682783021879,3449999.8796136775,0.0929934479660244,0.16,0.2529934479660244
4415,3,7.926137395344829,6.2396029111597215,0.18108348770863072,0.9414583047339365,1.0714774487253516,0.48915670409965234,0.7594302713740035,1097871.4382156993,189386.43616887598,615612.4188760313,3727963.823064358,0.0507922813532772,-0.48915670409965234,3727963.823064358,0.0507922813532772,0.0,0.0507922813532772
4415,4,6.948751964446368,5.835055086213199,0.21005351552847853,0.8655459611335143,1.017730008920369,0.4838641151455358,0.7225871156254342,1085992.6635853169,180198.5038103039,694604.4534435676,3374686.7032311526,0.05606715634720438,-0.4838641151455358,3374686.7032311526,0.05606715634720438,0.04,0.09606715634720439
4415,4,7.027700518737271,5.16067637518411,0.21876058464441642,0.8654957314922722,1.017938048182818,0.48254737853284185,0.7199759595598588,1083037.3580429133,179547.3346902669,684932.3411329,3314766.258010511,0.05641436247481078,-0.48254737853284185,3314766.258010511,0.05641436247481078,0.04,0.09641436247481078
4415,6,6.560878704013906,6.657496388576577,0.23307887324575702,0.8070312230265213,1.0076851428810203,0.4805928834385928,0.7022954010186848,1078650.6567626798,175138.16363427264,730695.252148512,3183809.26610662,0.051750927840552643,-0.4805928834385928,3183809.26610662,0.051750927840552643,0.36,0.4117509278405526
4412,6,5.866551204946496,4.147296062460102,0.26148145269927037,0.8245327419378509,1.0234639157919654,0.47590386533403123,0.6951706476770071,1068126.5465805454,173361.39531883356,809202.7036107376,2988367.7311499645,0.07465780843189304,-0.47590386533403123,2988367.7311499645,0.07465780843189304,0.36,0.43465780843189306
4412,3,7.522407274642708,4.4236597124488055,0.2162155974847522,0.9031672970310071,1.036696058749224,0.4752332556302837,0.7177487637410785,1066621.4190135219,178991.91743252988,630189.1757496286,3310111.9264170923,0.05468617437204852,-0.4752332556302837,3310111.9264170923,0.05468617437204852,0.0,0.05468617437204852
