airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
4412,6,9.069535353312439,3.79378918365644,0.14591073897671225,0.9186595088414202,1.0794900645621373,0.5156792472154074,0.8023262170937864,1157399.074884254,200083.81101971644,567173.0345585715,4261044.7386698425,0.0663921124586054,-0.5156792472154074,4261044.7386698425,0.0663921124586054,0.36,0.4263921124586054
6409,6,7.80784194161115,3.7125264645900913,0.15698740497169142,0.9973074268909105,0.997837605265294,0.515676175927261,0.8600011368570118,1157392.1816340827,214466.76087305968,658820.3616536808,4415276.355224806,0.07541981316227275,-0.515676175927261,4415276.355224806,0.07541981316227275,0.36,0.43541981316227274
4415,6,7.0258806928794675,3.7706934154422522,0.1571112722480957,1.035462763916922,0.9995140800321372,0.5156565358790248,0.8450394319112475,1157348.1011833334,210735.6165066889,732117.3762323715,4352653.616456677,0.11068945453909544,-0.5156565358790248,4352653.616456677,0.11068945453909544,0.36,0.47068945453909544
4412,6,8.181537469917632,5.057859993913231,0.1675418617209708,0.9786908348617818,1.0642109644814777,0.5155396605757566,0.8252155233393752,1157085.7843097926,205791.9376241341,628561.9915242011,4218562.777134646,0.06552449269748431,-0.5155396605757566,4218562.777134646,0.06552449269748431,0.36,0.42552449269748427
4412,6,7.752922823348061,3.8274876597455028,0.17206251344663667,0.9247223377735485,1.0204746386124317,0.5155024380427123,0.7956805185636591,1157002.2414378563,198426.50921346055,663263.6879451874,4005342.6959738303,0.07644029761374638,-0.5155024380427123,4005342.6959738303,0.07644029761374638,0.36,0.43644029761374636
4412,5,8.127561982432608,5.022913799509693,0.156750122597772,0.9752697315824135,1.001041712231,0.5154657260641597,0.823789599484344,1156919.8444629086,205436.34126811323,632645.5567493225,4243844.838680628,0.06897256631991654,-0.5154657260641597,4243844.838680628,0.06897256631991654,0.16,0.22897256631991653
4412,5,8.067134632145642,3.845970100689245,0.16179733055598136,0.9846388824447043,1.0466355184359535,0.5154576369474798,0.8143293834499128,1156901.689114962,203077.15614252287,637374.42343736,4169305.3262110753,0.07820103416907534,-0.5154576369474798,4169305.3262110753,0.07820103416907534,0.16,0.23820103416907534
4415,6,7.324201406051948,3.94286053231807,0.16547418836397781,0.9729129229442708,1.0686929950481296,0.5154257876770191,0.8020776875227938,1156830.2060828912,200021.8328085402,701983.3695919751,4093886.681369542,0.0903764599700827,-0.5154257876770191,4093886.681369542,0.0903764599700827,0.36,0.4503764599700827
4412,6,7.46760748182869,4.6072143741476665,0.1715620144434495,0.9308776342649199,1.0212364231060291,0.515196403462673,0.7979153193646107,1156315.3723390265,198983.82299879837,688196.2456011946,4019316.5637276457,0.0755710614349773,-0.515196403462673,4019316.5637276457,0.0755710614349773,0.36,0.43557106143497726
4415,6,8.160750827060374,3.5992267200790864,0.16046372940709877,1.0410017831981049,1.042282116956347,0.5151592551760242,0.8486370151665539,1156231.9961069345,211632.78046923492,629698.0486827892,4380035.6874858625,0.08502737477842998,-0.5151592551760242,4380035.6874858625,0.08502737477842998,0.36,0.44502737477842996
